ID;RESP_ID;RESP_ID_RAW;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q011;Q013;Q015;Q016;Q017;Q019;Q021;Q022
1333;474;r00474;0;0;1;;1;1;2;2;;0;0;1;2;1;1;9;2
1334;475;r00475;0;5;1;;1;0;2;0;;0;0;1;2;1;1;1;1
1335;476;r00476;0;1;1;;1;1;1;1;14;1;1;0;5;1;1;1;0
1336;476;r00476;0;1;1;;1;1;1;1;14;1;1;0;5;1;1;0;0
1337;477;r00477;0;1;0;1;1;1;0;0;;0;0;0;3;1;1;1;1
1338;478;r00478;0;1;1;;1;1;1;2;17;1;1;0;2;0;0;5;0
1339;478;r00478;0;1;1;;1;1;1;2;17;1;1;0;2;0;0;0;0
1340;478;r00478;0;1;1;;1;1;1;2;17;1;1;0;2;0;0;1;0
1341;478;r00478;0;1;1;;1;1;1;2;1;1;1;0;2;0;0;5;0
1342;478;r00478;0;1;1;;1;1;1;2;1;1;1;0;2;0;0;0;0
1343;478;r00478;0;1;1;;1;1;1;2;1;1;1;0;2;0;0;1;0
1344;479;r00479;0;3;1;;1;0;2;0;;0;0;0;2;0;0;0;1
1345;480;r00480;0;1;1;;1;0;0;0;;0;0;0;2;1;1;1;0
1346;481;r00481;0;3;1;;1;1;1;0;9;1;1;0;3;1;1;1;0
1347;481;r00481;0;3;1;;1;1;1;0;9;1;1;0;3;1;1;0;0
1348;482;r00482;1;;;;1;2;1;1;4;0;0;0;5;1;1;1;2
1349;482;r00482;1;;;;1;2;1;1;4;0;0;0;5;1;1;0;2
1350;483;r00483;0;2;1;;1;2;1;1;9;1;1;0;3;1;1;0;1
1351;483;r00483;0;2;1;;1;2;1;1;3;1;1;0;3;1;1;0;1
1352;484;r00484;0;1;1;;1;0;2;2;;0;1;1;9;1;1;7;0
1353;485;r00485;1;;;;1;1;1;1;4;1;0;0;6;1;1;0;2
1354;486;r00486;1;;;;0;1;2;1;4;1;1;0;4;6;6;8;0
1355;486;r00486;1;;;;0;1;2;1;4;1;1;0;4;6;6;0;0
1356;486;r00486;1;;;;0;1;2;1;4;1;1;0;4;6;6;5;0
1357;486;r00486;1;;;;0;1;2;1;4;1;1;0;4;6;6;4;0
1358;486;r00486;1;;;;0;1;2;1;4;1;1;0;4;6;6;7;0
1359;486;r00486;1;;;;0;1;2;1;9;1;1;0;4;6;6;8;0
1360;486;r00486;1;;;;0;1;2;1;9;1;1;0;4;6;6;0;0
1361;486;r00486;1;;;;0;1;2;1;9;1;1;0;4;6;6;5;0
1362;486;r00486;1;;;;0;1;2;1;9;1;1;0;4;6;6;4;0
1363;486;r00486;1;;;;0;1;2;1;9;1;1;0;4;6;6;7;0
1364;486;r00486;1;;;;0;1;2;1;14;1;1;0;4;6;6;8;0
1365;486;r00486;1;;;;0;1;2;1;14;1;1;0;4;6;6;0;0
1366;486;r00486;1;;;;0;1;2;1;14;1;1;0;4;6;6;5;0
1367;486;r00486;1;;;;0;1;2;1;14;1;1;0;4;6;6;4;0
1368;486;r00486;1;;;;0;1;2;1;14;1;1;0;4;6;6;7;0
1369;486;r00486;1;;;;0;1;2;1;17;1;1;0;4;6;6;8;0
1370;486;r00486;1;;;;0;1;2;1;17;1;1;0;4;6;6;0;0
1371;486;r00486;1;;;;0;1;2;1;17;1;1;0;4;6;6;5;0
1372;486;r00486;1;;;;0;1;2;1;17;1;1;0;4;6;6;4;0
1373;486;r00486;1;;;;0;1;2;1;17;1;1;0;4;6;6;7;0
1374;486;r00486;1;;;;0;1;2;1;1;1;1;0;4;6;6;8;0
1375;486;r00486;1;;;;0;1;2;1;1;1;1;0;4;6;6;0;0
1376;486;r00486;1;;;;0;1;2;1;1;1;1;0;4;6;6;5;0
1377;486;r00486;1;;;;0;1;2;1;1;1;1;0;4;6;6;4;0
1378;486;r00486;1;;;;0;1;2;1;1;1;1;0;4;6;6;7;0
1379;487;r00487;0;1;0;0;0;1;1;1;4;1;1;0;7;0;0;1;0
1380;487;r00487;0;1;0;0;0;1;1;1;10;1;1;0;7;0;0;1;0
1381;487;r00487;0;1;0;0;0;1;1;1;16;1;1;0;7;0;0;1;0
1382;487;r00487;0;1;0;0;0;1;1;1;13;1;1;0;7;0;0;1;0
1383;488;r00488;1;;;;1;0;1;0;16;1;1;0;4;0;0;3;0
1384;488;r00488;1;;;;1;0;1;0;9;1;1;0;4;0;0;3;0
1385;489;r00489;0;4;1;;1;1;1;1;4;1;1;0;3;1;1;1;2
1386;489;r00489;0;4;1;;1;1;1;1;4;1;1;0;3;1;1;9;2
1387;489;r00489;0;4;1;;1;1;1;1;9;1;1;0;3;1;1;1;2
1388;489;r00489;0;4;1;;1;1;1;1;9;1;1;0;3;1;1;9;2
1389;490;r00490;0;1;1;;0;0;1;2;4;1;1;0;5;1;1;1;2
1390;490;r00490;0;1;1;;0;0;1;2;4;1;1;0;5;1;1;0;2
1391;490;r00490;0;1;1;;0;0;1;2;9;1;1;0;5;1;1;1;2
1392;490;r00490;0;1;1;;0;0;1;2;9;1;1;0;5;1;1;0;2
1393;491;r00491;0;3;1;;1;0;0;2;;0;0;1;5;1;1;5;0
1394;492;r00492;0;1;1;;1;1;1;1;4;1;1;0;5;1;1;5;2
1395;492;r00492;0;1;1;;1;1;1;1;9;1;1;0;5;1;1;5;2
1396;493;r00493;0;3;1;;1;2;2;2;9;1;1;0;3;1;1;5;0
1397;494;r00494;0;2;1;;1;0;0;0;;0;0;0;6;1;1;0;2
1398;495;r00495;0;3;1;;1;0;1;2;17;1;1;0;2;1;1;5;0
1399;495;r00495;0;3;1;;1;0;1;2;17;1;1;0;2;1;1;0;0
1400;496;r00496;0;3;1;;1;1;0;1;4;1;1;0;2;1;1;1;1
1401;496;r00496;0;3;1;;1;1;0;1;9;1;1;0;2;1;1;1;1
1402;497;r00497;0;4;0;1;1;2;0;0;;0;0;0;4;1;1;5;0
1403;497;r00497;0;4;0;1;1;2;0;0;;0;0;0;4;1;1;1;0
1404;497;r00497;0;4;0;1;1;2;0;0;;0;0;0;4;1;1;0;0
1405;497;r00497;0;4;0;1;1;2;0;0;;0;0;0;4;1;1;6;0
1406;498;r00498;1;;;;1;1;2;2;;0;0;0;3;4;4;1;0
1407;498;r00498;1;;;;1;1;2;2;;0;0;0;3;4;4;0;0
1408;498;r00498;1;;;;1;1;2;2;;0;0;0;3;4;4;5;0
1409;498;r00498;1;;;;1;1;2;2;;0;0;0;3;4;4;2;0
1410;499;r00499;1;;;;1;0;1;2;9;1;1;0;6;4;4;8;0
1411;500;r00500;0;5;1;;1;0;1;2;4;1;1;0;6;1;1;5;2
1412;500;r00500;0;5;1;;1;0;1;2;9;1;1;0;6;1;1;5;2
1413;501;r00501;1;;;;1;1;1;1;4;1;1;1;5;4;4;8;2
1414;501;r00501;1;;;;1;1;1;1;9;1;1;1;5;4;4;8;2
1415;501;r00501;1;;;;1;1;1;1;16;1;1;1;5;4;4;8;2
1416;502;r00502;0;5;1;;1;1;2;2;;0;1;2;1;1;1;5;0
1417;503;r00503;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;7;0
1418;503;r00503;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;2;0
1419;503;r00503;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;0;0
1420;503;r00503;0;1;1;;1;2;1;2;9;1;1;0;5;1;1;1;0
1421;504;r00504;0;5;1;;1;0;0;2;;0;0;0;3;1;1;1;0
1422;#ARG!;r007;0;0;1;;1;1;1;1;15;1;1;0;7;1;1;5;0
1423;506;r00506;0;2;1;;1;0;1;0;;0;0;0;3;1;1;2;0
1424;506;r00506;0;2;1;;1;0;1;0;;0;0;0;3;1;1;1;0
1425;506;r00506;0;2;1;;1;0;1;0;;0;0;0;3;1;1;0;0
1426;506;r00506;0;2;1;;1;0;1;0;;0;0;0;3;1;1;5;0
1427;507;r00507;0;1;1;;1;1;1;1;9;0;1;1;2;1;1;0;2
1428;507;r00507;0;1;1;;1;1;1;1;9;0;1;1;2;1;1;1;2
1429;508;r00508;0;1;1;;1;1;1;1;4;1;1;0;3;1;1;5;0
1430;508;r00508;0;1;1;;1;1;1;1;4;1;1;0;3;1;1;0;0
1431;508;r00508;0;1;1;;1;1;1;1;3;1;1;0;3;1;1;5;0
1432;508;r00508;0;1;1;;1;1;1;1;3;1;1;0;3;1;1;0;0
1433;509;r00509;0;3;1;;1;1;1;0;9;1;1;0;2;1;1;2;0
1434;509;r00509;0;3;1;;1;1;1;0;9;1;1;0;2;1;1;0;0
1435;509;r00509;0;3;1;;1;1;1;0;16;1;1;0;2;1;1;2;0
1436;509;r00509;0;3;1;;1;1;1;0;16;1;1;0;2;1;1;0;0
1437;510;r00510;0;5;0;1;1;1;0;1;4;1;1;1;3;1;1;2;0
1438;510;r00510;0;5;0;1;1;1;0;1;4;1;1;1;3;1;1;0;0
1439;510;r00510;0;5;0;1;1;1;0;1;4;1;1;1;3;1;1;1;0
1440;510;r00510;0;5;0;1;1;1;0;1;9;1;1;1;3;1;1;2;0
1441;510;r00510;0;5;0;1;1;1;0;1;9;1;1;1;3;1;1;0;0
1442;510;r00510;0;5;0;1;1;1;0;1;9;1;1;1;3;1;1;1;0
1443;511;r00511;1;;;;0;2;0;0;;0;0;0;2;1;1;7;0
1444;511;r00511;1;;;;0;2;0;0;;0;0;0;2;1;1;4;0
1445;511;r00511;1;;;;0;2;0;0;;0;0;0;2;1;1;8;0
1446;512;r00512;0;5;1;;1;1;1;1;4;1;1;0;2;1;1;4;0
1447;512;r00512;0;5;1;;1;1;1;1;9;1;1;0;2;1;1;4;0
1448;512;r00512;0;5;1;;1;1;1;1;3;1;1;0;2;1;1;4;0
1449;513;r00513;0;2;1;;1;1;1;0;;0;1;0;3;1;1;5;0
1450;514;r00514;0;1;1;;1;1;2;2;;0;1;1;4;1;1;1;1
1451;515;r00515;0;5;0;1;1;0;0;2;;0;0;0;5;0;0;5;0
1452;515;r00515;0;5;0;1;1;0;0;2;;0;0;0;5;0;0;6;0
1453;515;r00515;0;5;0;1;1;0;0;2;;0;0;0;5;0;0;0;0
1454;515;r00515;0;5;0;1;1;0;0;2;;0;0;0;5;0;0;1;0
1455;516;r00516;1;;;;1;0;0;0;;0;0;0;2;0;0;0;2
1456;517;r00517;0;5;0;1;0;0;0;0;;0;0;0;1;0;0;6;1
1457;518;r00518;1;;;;1;1;1;2;4;1;1;1;7;1;1;8;2
1458;518;r00518;1;;;;1;1;1;2;3;1;1;1;7;1;1;8;2
1459;519;r00519;1;;;;1;1;1;1;4;1;1;1;9;1;1;7;0
1460;519;r00519;1;;;;1;1;1;1;4;1;1;1;9;1;1;0;0
1461;519;r00519;1;;;;1;1;1;1;4;1;1;1;9;1;1;1;0
1462;519;r00519;1;;;;1;1;1;1;4;1;1;1;9;1;1;8;0
1463;519;r00519;1;;;;1;1;1;1;9;1;1;1;9;1;1;7;0
1464;519;r00519;1;;;;1;1;1;1;9;1;1;1;9;1;1;0;0
1465;519;r00519;1;;;;1;1;1;1;9;1;1;1;9;1;1;1;0
1466;519;r00519;1;;;;1;1;1;1;9;1;1;1;9;1;1;8;0
1467;519;r00519;1;;;;1;1;1;1;3;1;1;1;9;1;1;7;0
1468;519;r00519;1;;;;1;1;1;1;3;1;1;1;9;1;1;0;0
1469;519;r00519;1;;;;1;1;1;1;3;1;1;1;9;1;1;1;0
1470;519;r00519;1;;;;1;1;1;1;3;1;1;1;9;1;1;8;0
1471;520;r00520;0;2;1;;1;1;1;1;4;1;1;1;2;1;1;5;0
1472;520;r00520;0;2;1;;1;1;1;1;4;1;1;1;2;1;1;0;0
1473;520;r00520;0;2;1;;1;1;1;1;4;1;1;1;2;1;1;1;0
1474;520;r00520;0;2;1;;1;1;1;1;9;1;1;1;2;1;1;5;0
1475;520;r00520;0;2;1;;1;1;1;1;9;1;1;1;2;1;1;0;0
1476;520;r00520;0;2;1;;1;1;1;1;9;1;1;1;2;1;1;1;0
1477;521;r00521;0;2;1;;1;2;1;0;4;1;1;0;3;4;4;0;0
1478;521;r00521;0;2;1;;1;2;1;0;9;1;1;0;3;4;4;0;0
1479;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;7;2
1480;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;8;2
1481;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;0;2
1482;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;10;2
1483;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;6;2
1484;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;5;2
1485;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;4;2
1486;522;r00522;1;;;;1;0;0;0;;0;0;0;4;1;1;2;2
1487;523;r00523;0;1;1;;1;1;1;2;9;1;1;0;2;0;0;0;1
1488;524;r00524;1;;;;1;0;1;0;;0;0;0;2;0;0;0;2
1489;524;r00524;1;;;;1;0;1;0;;0;0;0;2;0;0;8;2
1490;525;r00525;0;2;1;;1;0;1;1;4;0;1;0;2;0;0;5;0
1491;525;r00525;0;2;1;;1;0;1;1;4;0;1;0;2;0;0;0;0
1492;525;r00525;0;2;1;;1;0;1;1;4;0;1;0;2;0;0;1;0
1493;525;r00525;0;2;1;;1;0;1;1;9;0;1;0;2;0;0;5;0
1494;525;r00525;0;2;1;;1;0;1;1;9;0;1;0;2;0;0;0;0
1495;525;r00525;0;2;1;;1;0;1;1;9;0;1;0;2;0;0;1;0
1496;525;r00525;0;2;1;;1;0;1;1;17;0;1;0;2;0;0;5;0
1497;525;r00525;0;2;1;;1;0;1;1;17;0;1;0;2;0;0;0;0
1498;525;r00525;0;2;1;;1;0;1;1;17;0;1;0;2;0;0;1;0
1499;525;r00525;0;2;1;;1;0;1;1;1;0;1;0;2;0;0;5;0
1500;525;r00525;0;2;1;;1;0;1;1;1;0;1;0;2;0;0;0;0
1501;525;r00525;0;2;1;;1;0;1;1;1;0;1;0;2;0;0;1;0
1502;526;r00526;0;5;1;;1;0;1;0;9;1;1;0;7;0;0;1;2
1503;527;r00527;0;1;0;1;1;1;1;1;4;1;1;1;4;1;1;0;1
1504;527;r00527;0;1;0;1;1;1;1;1;4;1;1;1;4;1;1;1;1
1505;527;r00527;0;1;0;1;1;1;1;1;9;1;1;1;4;1;1;0;1
1506;527;r00527;0;1;0;1;1;1;1;1;9;1;1;1;4;1;1;1;1
1507;528;r00528;0;1;1;;0;2;0;0;;0;0;0;1;1;1;0;0
1508;528;r00528;0;1;1;;0;2;0;0;;0;0;0;1;1;1;1;0
1509;529;r00529;0;3;1;;1;1;1;0;4;1;1;0;1;1;1;6;0
1510;529;r00529;0;3;1;;1;1;1;0;4;1;1;0;1;1;1;0;0
1511;529;r00529;0;3;1;;1;1;1;0;4;1;1;0;1;1;1;1;0
1512;529;r00529;0;3;1;;1;1;1;0;9;1;1;0;1;1;1;6;0
1513;529;r00529;0;3;1;;1;1;1;0;9;1;1;0;1;1;1;0;0
1514;529;r00529;0;3;1;;1;1;1;0;9;1;1;0;1;1;1;1;0
1515;530;r00530;1;;;;1;2;2;2;;0;0;0;1;0;0;8;2
1516;531;r00531;1;;;;1;0;1;1;4;1;1;0;3;0;0;8;0
1517;531;r00531;1;;;;1;0;1;1;4;1;1;0;3;0;0;9;0
1518;531;r00531;1;;;;1;0;1;1;4;1;1;0;3;0;0;1;0
1519;531;r00531;1;;;;1;0;1;1;4;1;1;0;3;0;0;0;0
1520;531;r00531;1;;;;1;0;1;1;4;1;1;0;3;0;0;6;0
1521;531;r00531;1;;;;1;0;1;1;9;1;1;0;3;0;0;8;0
1522;531;r00531;1;;;;1;0;1;1;9;1;1;0;3;0;0;9;0
1523;531;r00531;1;;;;1;0;1;1;9;1;1;0;3;0;0;1;0
1524;531;r00531;1;;;;1;0;1;1;9;1;1;0;3;0;0;0;0
1525;531;r00531;1;;;;1;0;1;1;9;1;1;0;3;0;0;6;0
1526;532;r00532;0;2;0;1;0;2;0;1;4;1;1;0;2;1;1;9;1
1527;532;r00532;0;2;0;1;0;2;0;1;4;1;1;0;2;1;1;1;1
1528;532;r00532;0;2;0;1;0;2;0;1;4;1;1;0;2;1;1;0;1
1529;532;r00532;0;2;0;1;0;2;0;1;4;1;1;0;2;1;1;5;1
1530;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;2;0
1531;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;5;0
1532;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;6;0
1533;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;0;0
1534;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;1;0
1535;533;r00533;0;1;0;1;1;1;1;1;4;1;1;0;1;1;1;9;0
1536;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;2;0
1537;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;5;0
1538;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;6;0
1539;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;0;0
1540;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;1;0
1541;533;r00533;0;1;0;1;1;1;1;1;17;1;1;0;1;1;1;9;0
1542;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;8;2
1543;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;1;2
1544;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;0;2
1545;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;10;2
1546;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;6;2
1547;534;r00534;1;;;;1;0;1;1;9;1;1;0;4;4;4;5;2
1548;535;r00535;0;2;0;1;1;2;2;2;;0;0;0;2;2;2;0;1
1549;535;r00535;0;2;0;1;1;2;2;2;;0;0;0;2;2;2;1;1
1550;536;r00536;0;2;1;;1;1;1;1;9;1;1;1;4;1;1;2;1
1551;536;r00536;0;2;1;;1;1;1;1;9;1;1;1;4;1;1;0;1
1552;537;r00537;0;0;1;;1;1;2;2;4;1;1;0;2;1;1;5;2
1553;537;r00537;0;0;1;;1;1;2;2;4;1;1;0;2;1;1;0;2
1554;537;r00537;0;0;1;;1;1;2;2;4;1;1;0;2;1;1;1;2
1555;537;r00537;0;0;1;;1;1;2;2;4;1;1;0;2;1;1;9;2
1556;537;r00537;0;0;1;;1;1;2;2;9;1;1;0;2;1;1;5;2
1557;537;r00537;0;0;1;;1;1;2;2;9;1;1;0;2;1;1;0;2
1558;537;r00537;0;0;1;;1;1;2;2;9;1;1;0;2;1;1;1;2
1559;537;r00537;0;0;1;;1;1;2;2;9;1;1;0;2;1;1;9;2
1560;538;r00538;0;2;1;;1;0;0;0;;0;0;0;3;1;1;5;0
1561;538;r00538;0;2;1;;1;0;0;0;;0;0;0;3;1;1;2;0
1562;539;r00539;1;;;;1;2;2;2;;0;0;0;3;0;0;5;0
1563;539;r00539;1;;;;1;2;2;2;;0;0;0;3;0;0;0;0
1564;539;r00539;1;;;;1;2;2;2;;0;0;0;3;0;0;8;0
1565;540;r00540;0;1;1;;1;0;1;1;4;1;1;1;3;1;1;7;0
1566;540;r00540;0;1;1;;1;0;1;1;4;1;1;1;3;1;1;0;0
1567;540;r00540;0;1;1;;1;0;1;1;9;1;1;1;3;1;1;7;0
1568;540;r00540;0;1;1;;1;0;1;1;9;1;1;1;3;1;1;0;0
1569;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;5;0
1570;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;6;0
1571;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;10;0
1572;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;8;0
1573;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;9;0
1574;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;1;0
1575;541;r00541;1;;;;1;1;2;2;;0;0;0;2;1;1;0;0
1576;542;r00542;0;1;1;;1;1;2;0;;0;1;0;4;0;0;0;1
1577;543;r00543;0;2;1;;1;2;0;0;;0;0;0;2;0;0;0;0
1578;543;r00543;0;2;1;;1;2;0;0;;0;0;0;2;0;0;5;0
1579;544;r00544;0;4;0;1;1;1;2;0;9;1;1;1;3;0;0;7;1
1580;545;r00545;0;2;0;1;1;1;0;0;;0;0;0;3;3;3;1;1
1581;545;r00545;0;2;0;1;1;1;0;0;;0;0;0;3;3;3;0;1
1582;545;r00545;0;2;0;1;1;1;0;0;;0;0;0;3;3;3;5;1
1583;546;r00546;1;;;;0;1;1;1;4;1;1;0;2;0;0;3;0
1584;547;r00547;0;2;1;;1;0;1;1;9;1;1;0;6;0;0;7;2
1585;548;r00548;0;3;1;;1;1;1;0;4;1;1;0;3;1;1;4;0
1586;548;r00548;0;3;1;;1;1;1;0;9;1;1;0;3;1;1;4;0
1587;549;r00549;0;3;1;;1;0;0;0;;0;0;0;3;1;1;0;0
1588;550;r00550;0;3;1;;1;1;1;1;9;1;1;0;5;1;1;5;2
1589;550;r00550;0;3;1;;1;1;1;1;3;1;1;0;5;1;1;5;2
1590;551;r00551;0;3;1;;1;0;0;0;;0;0;0;3;1;1;0;2
1591;552;r00552;0;5;0;1;1;1;1;0;4;1;1;0;6;1;1;3;0
1592;553;r00553;0;3;1;;1;1;0;0;;0;0;0;2;1;1;5;2
1593;554;r00554;0;3;0;1;1;2;0;0;4;1;1;0;4;1;1;5;0
1594;554;r00554;0;3;0;1;1;2;0;0;4;1;1;0;4;1;1;0;0
1595;554;r00554;0;3;0;1;1;2;0;0;4;1;1;0;4;1;1;1;0
1596;555;r00555;0;3;1;;1;1;1;1;9;1;1;0;3;1;1;5;0
1597;556;r00556;0;3;1;;1;1;2;2;;0;1;0;2;1;1;5;0
1598;557;r00557;0;0;1;;1;0;0;0;;0;0;0;1;0;0;0;1
1599;557;r00557;0;0;1;;1;0;0;0;;0;0;0;1;0;0;5;1
1600;557;r00557;0;0;1;;1;0;0;0;;0;0;0;1;0;0;4;1
1601;557;r00557;0;0;1;;1;0;0;0;;0;0;0;1;0;0;2;1
1602;558;r00558;0;5;1;;1;1;1;1;9;1;1;1;3;1;1;0;0
1603;558;r00558;0;5;1;;1;1;1;1;3;1;1;1;3;1;1;0;0
1604;558;r00558;0;5;1;;1;1;1;1;14;1;1;1;3;1;1;0;0
1605;559;r00559;0;5;0;1;1;0;0;0;;0;0;1;0;1;1;1;1
1606;560;r00560;0;1;1;;1;0;0;0;;0;0;0;2;3;3;9;0
1607;560;r00560;0;1;1;;1;0;0;0;;0;0;0;2;3;3;1;0
1608;560;r00560;0;1;1;;1;0;0;0;;0;0;0;2;3;3;0;0
1609;560;r00560;0;1;1;;1;0;0;0;;0;0;0;2;3;3;2;0
1610;561;r00561;0;1;1;;1;1;1;2;4;1;1;2;3;1;1;7;2
1611;561;r00561;0;1;1;;1;1;1;2;4;1;1;2;3;1;1;0;2
1612;561;r00561;0;1;1;;1;1;1;2;9;1;1;2;3;1;1;7;2
1613;561;r00561;0;1;1;;1;1;1;2;9;1;1;2;3;1;1;0;2
1614;562;r00562;0;5;1;;1;0;0;0;;0;0;0;1;1;1;1;0
1615;563;r00563;1;;;;0;1;0;0;;0;0;0;2;0;0;2;2
1616;563;r00563;1;;;;0;1;0;0;;0;0;0;2;0;0;5;2
1617;563;r00563;1;;;;0;1;0;0;;0;0;0;2;0;0;0;2
1618;563;r00563;1;;;;0;1;0;0;;0;0;0;2;0;0;1;2
1619;564;r00564;0;3;1;;1;1;0;0;;0;0;0;0;1;1;0;0
1620;565;r00565;0;1;1;;0;0;0;0;;0;0;0;3;0;0;0;0
1621;566;r00566;0;1;1;;1;0;1;0;4;1;1;1;6;0;0;1;1
1622;566;r00566;0;1;1;;1;0;1;0;9;1;1;1;6;0;0;1;1
1623;567;r00567;0;5;1;;1;0;2;0;;0;1;0;5;0;0;7;1
1624;568;r00568;0;2;1;;1;1;1;0;4;1;1;0;2;0;0;0;0
1625;568;r00568;0;2;1;;1;1;1;0;9;1;1;0;2;0;0;0;0
1626;568;r00568;0;2;1;;1;1;1;0;16;1;1;0;2;0;0;0;0
1627;569;r00569;0;3;1;;1;1;2;0;;0;1;0;5;1;1;0;0
1628;570;r00570;0;1;1;;1;0;0;0;;0;0;0;3;1;1;2;0
1629;570;r00570;0;1;1;;1;0;0;0;;0;0;0;3;1;1;1;0
1630;570;r00570;0;1;1;;1;0;0;0;;0;0;0;3;1;1;0;0
1631;571;r00571;0;2;1;;0;2;1;1;4;1;1;1;3;1;1;0;0
1632;571;r00571;0;2;1;;0;2;1;1;9;1;1;1;3;1;1;0;0
1633;571;r00571;0;2;1;;0;2;1;1;3;1;1;1;3;1;1;0;0
1634;571;r00571;0;2;1;;0;2;1;1;12;1;1;1;3;1;1;0;0
1635;572;r00572;0;5;1;;1;0;0;0;;0;0;0;2;1;1;5;1
1636;573;r00573;0;5;0;1;0;0;0;0;;0;0;0;2;1;1;1;1
1637;573;r00573;0;5;0;1;0;0;0;0;;0;0;0;2;1;1;0;1
1638;573;r00573;0;5;0;1;0;0;0;0;;0;0;0;2;1;1;6;1
1639;573;r00573;0;5;0;1;0;0;0;0;;0;0;0;2;1;1;4;1
1640;574;r00574;0;3;0;1;1;1;1;1;;1;1;1;3;1;1;1;0
1641;574;r00574;0;3;0;1;1;1;1;1;;1;1;1;3;1;1;9;0
1642;575;r00575;1;;;;1;2;2;0;;0;1;0;5;0;0;0;0
1643;575;r00575;1;;;;1;2;2;0;;0;1;0;5;0;0;8;0
1644;576;r00576;0;1;1;;1;1;1;1;4;1;1;0;5;1;1;4;2
1645;576;r00576;0;1;1;;1;1;1;1;12;1;1;0;5;1;1;4;2
1646;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;3;0
1647;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;2;0
1648;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;11;0
1649;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;5;0
1650;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;6;0
1651;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;10;0
1652;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;0;0
1653;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;8;0
1654;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;9;0
1655;577;r00577;0;1;0;1;0;1;1;1;4;1;1;1;1;1;1;1;0
1656;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;3;0
1657;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;2;0
1658;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;11;0
1659;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;5;0
1660;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;6;0
1661;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;10;0
1662;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;0;0
1663;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;8;0
1664;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;9;0
1665;577;r00577;0;1;0;1;0;1;1;1;9;1;1;1;1;1;1;1;0
1666;577;r00577;0;1;0;1;0;1;1;1;3;1;1;1;1;1;1;3;0
1667;577;r00577;0;1;0;1;0;1;1;1;3;1;1;1;1;1;1;2;0
1668;577;r00577;0;1;0;1;0;1;1;1;3;1;1;1;1;1;1;11;0
